item_id,practice_area,jurisdiction,difficulty,gen_condition,rater,dimension,score
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2b,D5_scope,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2b,critical_failure,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G3,D1_accuracy,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G3,D2_jurisdiction,3
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G3,D3_completeness,3
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G3,D4_authority,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G3,D5_scope,3
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G3,critical_failure,0
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4,D1_accuracy,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4,D2_jurisdiction,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4,D3_completeness,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4,D4_authority,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4,D5_scope,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4,critical_failure,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4b,D1_accuracy,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4b,D2_jurisdiction,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4b,D3_completeness,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4b,D4_authority,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4b,D5_scope,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4b,critical_failure,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4ng,D1_accuracy,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4ng,D2_jurisdiction,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4ng,D3_completeness,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4ng,D4_authority,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4ng,D5_scope,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G4ng,critical_failure,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,GH,D1_accuracy,0
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,GH,D2_jurisdiction,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,GH,D3_completeness,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,GH,D4_authority,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,GH,D5_scope,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,GH,critical_failure,1
LIT-06,Privilege,US - federal,3,B_terse,G1,D1_accuracy,0
LIT-06,Privilege,US - federal,3,B_terse,G1,D2_jurisdiction,2
LIT-06,Privilege,US - federal,3,B_terse,G1,D3_completeness,1
LIT-06,Privilege,US - federal,3,B_terse,G1,D4_authority,1
LIT-06,Privilege,US - federal,3,B_terse,G1,D5_scope,1
LIT-06,Privilege,US - federal,3,B_terse,G1,critical_failure,1
LIT-06,Privilege,US - federal,3,B_terse,G2,D1_accuracy,0
LIT-06,Privilege,US - federal,3,B_terse,G2,D2_jurisdiction,2
LIT-06,Privilege,US - federal,3,B_terse,G2,D3_completeness,1
LIT-06,Privilege,US - federal,3,B_terse,G2,D4_authority,0
LIT-06,Privilege,US - federal,3,B_terse,G2,D5_scope,1
LIT-06,Privilege,US - federal,3,B_terse,G2,critical_failure,1
LIT-06,Privilege,US - federal,3,B_terse,G2b,D1_accuracy,0
LIT-06,Privilege,US - federal,3,B_terse,G2b,D2_jurisdiction,2
LIT-06,Privilege,US - federal,3,B_terse,G2b,D3_completeness,1
LIT-06,Privilege,US - federal,3,B_terse,G2b,D4_authority,0
LIT-06,Privilege,US - federal,3,B_terse,G2b,D5_scope,1
LIT-06,Privilege,US - federal,3,B_terse,G2b,critical_failure,1
LIT-06,Privilege,US - federal,3,B_terse,G3,D1_accuracy,3
LIT-06,Privilege,US - federal,3,B_terse,G3,D2_jurisdiction,3
LIT-06,Privilege,US - federal,3,B_terse,G3,D3_completeness,2
LIT-06,Privilege,US - federal,3,B_terse,G3,D4_authority,0
LIT-06,Privilege,US - federal,3,B_terse,G3,D5_scope,2
LIT-06,Privilege,US - federal,3,B_terse,G3,critical_failure,0
LIT-06,Privilege,US - federal,3,B_terse,G4,D1_accuracy,1
LIT-06,Privilege,US - federal,3,B_terse,G4,D2_jurisdiction,2
LIT-06,Privilege,US - federal,3,B_terse,G4,D3_completeness,1
LIT-06,Privilege,US - federal,3,B_terse,G4,D4_authority,1
LIT-06,Privilege,US - federal,3,B_terse,G4,D5_scope,1
LIT-06,Privilege,US - federal,3,B_terse,G4,critical_failure,1
LIT-06,Privilege,US - federal,3,B_terse,G4b,D1_accuracy,1
LIT-06,Privilege,US - federal,3,B_terse,G4b,D2_jurisdiction,2
LIT-06,Privilege,US - federal,3,B_terse,G4b,D3_completeness,1
LIT-06,Privilege,US - federal,3,B_terse,G4b,D4_authority,1
LIT-06,Privilege,US - federal,3,B_terse,G4b,D5_scope,1
LIT-06,Privilege,US - federal,3,B_terse,G4b,critical_failure,1
LIT-06,Privilege,US - federal,3,B_terse,G4ng,D1_accuracy,0
LIT-06,Privilege,US - federal,3,B_terse,G4ng,D2_jurisdiction,1
LIT-06,Privilege,US - federal,3,B_terse,G4ng,D3_completeness,0
LIT-06,Privilege,US - federal,3,B_terse,G4ng,D4_authority,1
LIT-06,Privilege,US - federal,3,B_terse,G4ng,D5_scope,1
LIT-06,Privilege,US - federal,3,B_terse,G4ng,critical_failure,1
PRV-01,Data privacy,EU - GDPR,2,A_standard,G1,D1_accuracy,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G1,D2_jurisdiction,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G1,D3_completeness,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G1,D4_authority,1
PRV-01,Data privacy,EU - GDPR,2,A_standard,G1,D5_scope,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G1,critical_failure,0
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2,D1_accuracy,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2,D2_jurisdiction,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2,D3_completeness,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2,D4_authority,1
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2,D5_scope,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2,critical_failure,0
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2b,D1_accuracy,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2b,D2_jurisdiction,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2b,D3_completeness,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2b,D4_authority,1
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2b,D5_scope,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G2b,critical_failure,0
PRV-01,Data privacy,EU - GDPR,2,A_standard,G3,D1_accuracy,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G3,D2_jurisdiction,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G3,D3_completeness,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G3,D4_authority,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G3,D5_scope,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G3,critical_failure,0
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4,D1_accuracy,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4,D2_jurisdiction,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4,D3_completeness,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4,D4_authority,1
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4,D5_scope,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4,critical_failure,0
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4b,D1_accuracy,3
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4b,D2_jurisdiction,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4b,D3_completeness,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4b,D4_authority,1
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4b,D5_scope,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4b,critical_failure,0
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4ng,D1_accuracy,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4ng,D2_jurisdiction,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4ng,D3_completeness,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4ng,D4_authority,1
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4ng,D5_scope,2
PRV-01,Data privacy,EU - GDPR,2,A_standard,G4ng,critical_failure,0
PRV-02,Data privacy,US - California,3,B_terse,G1,D1_accuracy,1
PRV-02,Data privacy,US - California,3,B_terse,G1,D2_jurisdiction,3
PRV-02,Data privacy,US - California,3,B_terse,G1,D3_completeness,2
PRV-02,Data privacy,US - California,3,B_terse,G1,D4_authority,0
PRV-02,Data privacy,US - California,3,B_terse,G1,D5_scope,2
PRV-02,Data privacy,US - California,3,B_terse,G1,critical_failure,1
PRV-02,Data privacy,US - California,3,B_terse,G2,D1_accuracy,1
PRV-02,Data privacy,US - California,3,B_terse,G2,D2_jurisdiction,2
PRV-02,Data privacy,US - California,3,B_terse,G2,D3_completeness,1
PRV-02,Data privacy,US - California,3,B_terse,G2,D4_authority,0
PRV-02,Data privacy,US - California,3,B_terse,G2,D5_scope,1
PRV-02,Data privacy,US - California,3,B_terse,G2,critical_failure,1
PRV-02,Data privacy,US - California,3,B_terse,G2b,D1_accuracy,1
PRV-02,Data privacy,US - California,3,B_terse,G2b,D2_jurisdiction,3
PRV-02,Data privacy,US - California,3,B_terse,G2b,D3_completeness,1
PRV-02,Data privacy,US - California,3,B_terse,G2b,D4_authority,0
PRV-02,Data privacy,US - California,3,B_terse,G2b,D5_scope,1
PRV-02,Data privacy,US - California,3,B_terse,G2b,critical_failure,1
PRV-02,Data privacy,US - California,3,B_terse,G3,D1_accuracy,3
PRV-02,Data privacy,US - California,3,B_terse,G3,D2_jurisdiction,3
PRV-02,Data privacy,US - California,3,B_terse,G3,D3_completeness,2
PRV-02,Data privacy,US - California,3,B_terse,G3,D4_authority,1
PRV-02,Data privacy,US - California,3,B_terse,G3,D5_scope,3
PRV-02,Data privacy,US - California,3,B_terse,G3,critical_failure,0
PRV-02,Data privacy,US - California,3,B_terse,G4,D1_accuracy,1
PRV-02,Data privacy,US - California,3,B_terse,G4,D2_jurisdiction,2
PRV-02,Data privacy,US - California,3,B_terse,G4,D3_completeness,1
PRV-02,Data privacy,US - California,3,B_terse,G4,D4_authority,1
PRV-02,Data privacy,US - California,3,B_terse,G4,D5_scope,1
PRV-02,Data privacy,US - California,3,B_terse,G4,critical_failure,0
PRV-02,Data privacy,US - California,3,B_terse,G4b,D1_accuracy,1
PRV-02,Data privacy,US - California,3,B_terse,G4b,D2_jurisdiction,2
PRV-02,Data privacy,US - California,3,B_terse,G4b,D3_completeness,1
PRV-02,Data privacy,US - California,3,B_terse,G4b,D4_authority,1
PRV-02,Data privacy,US - California,3,B_terse,G4b,D5_scope,1
PRV-02,Data privacy,US - California,3,B_terse,G4b,critical_failure,0
PRV-02,Data privacy,US - California,3,B_terse,G4ng,D1_accuracy,1
PRV-02,Data privacy,US - California,3,B_terse,G4ng,D2_jurisdiction,2
PRV-02,Data privacy,US - California,3,B_terse,G4ng,D3_completeness,1
PRV-02,Data privacy,US - California,3,B_terse,G4ng,D4_authority,1
PRV-02,Data privacy,US - California,3,B_terse,G4ng,D5_scope,1
PRV-02,Data privacy,US - California,3,B_terse,G4ng,critical_failure,0
PRV-02,Data privacy,US - California,3,B_terse,GH,D1_accuracy,0
PRV-02,Data privacy,US - California,3,B_terse,GH,D2_jurisdiction,3
PRV-02,Data privacy,US - California,3,B_terse,GH,D3_completeness,1
PRV-02,Data privacy,US - California,3,B_terse,GH,D4_authority,1
PRV-02,Data privacy,US - California,3,B_terse,GH,D5_scope,1
PRV-02,Data privacy,US - California,3,B_terse,GH,critical_failure,1
PRV-03,Health data,US - federal,2,A_standard,G1,D1_accuracy,3
PRV-03,Health data,US - federal,2,A_standard,G1,D2_jurisdiction,2
PRV-03,Health data,US - federal,2,A_standard,G1,D3_completeness,2
PRV-03,Health data,US - federal,2,A_standard,G1,D4_authority,2
PRV-03,Health data,US - federal,2,A_standard,G1,D5_scope,3
PRV-03,Health data,US - federal,2,A_standard,G1,critical_failure,0
PRV-03,Health data,US - federal,2,A_standard,G2,D1_accuracy,2
PRV-03,Health data,US - federal,2,A_standard,G2,D2_jurisdiction,2
PRV-03,Health data,US - federal,2,A_standard,G2,D3_completeness,1
PRV-03,Health data,US - federal,2,A_standard,G2,D4_authority,0
PRV-03,Health data,US - federal,2,A_standard,G2,D5_scope,2
PRV-03,Health data,US - federal,2,A_standard,G2,critical_failure,1
PRV-03,Health data,US - federal,2,A_standard,G2b,D1_accuracy,2
PRV-03,Health data,US - federal,2,A_standard,G2b,D2_jurisdiction,2
PRV-03,Health data,US - federal,2,A_standard,G2b,D3_completeness,1
PRV-03,Health data,US - federal,2,A_standard,G2b,D4_authority,0
PRV-03,Health data,US - federal,2,A_standard,G2b,D5_scope,2
PRV-03,Health data,US - federal,2,A_standard,G2b,critical_failure,1
PRV-03,Health data,US - federal,2,A_standard,G3,D1_accuracy,3
PRV-03,Health data,US - federal,2,A_standard,G3,D2_jurisdiction,3
PRV-03,Health data,US - federal,2,A_standard,G3,D3_completeness,2
PRV-03,Health data,US - federal,2,A_standard,G3,D4_authority,1
PRV-03,Health data,US - federal,2,A_standard,G3,D5_scope,3
PRV-03,Health data,US - federal,2,A_standard,G3,critical_failure,0
PRV-03,Health data,US - federal,2,A_standard,G4,D1_accuracy,2
PRV-03,Health data,US - federal,2,A_standard,G4,D2_jurisdiction,2
PRV-03,Health data,US - federal,2,A_standard,G4,D3_completeness,1
PRV-03,Health data,US - federal,2,A_standard,G4,D4_authority,1
PRV-03,Health data,US - federal,2,A_standard,G4,D5_scope,2
PRV-03,Health data,US - federal,2,A_standard,G4,critical_failure,0
PRV-03,Health data,US - federal,2,A_standard,G4b,D1_accuracy,2
PRV-03,Health data,US - federal,2,A_standard,G4b,D2_jurisdiction,2
PRV-03,Health data,US - federal,2,A_standard,G4b,D3_completeness,1
PRV-03,Health data,US - federal,2,A_standard,G4b,D4_authority,1
PRV-03,Health data,US - federal,2,A_standard,G4b,D5_scope,2
PRV-03,Health data,US - federal,2,A_standard,G4b,critical_failure,0
PRV-03,Health data,US - federal,2,A_standard,G4ng,D1_accuracy,2
PRV-03,Health data,US - federal,2,A_standard,G4ng,D2_jurisdiction,2
PRV-03,Health data,US - federal,2,A_standard,G4ng,D3_completeness,2
PRV-03,Health data,US - federal,2,A_standard,G4ng,D4_authority,1
PRV-03,Health data,US - federal,2,A_standard,G4ng,D5_scope,2
PRV-03,Health data,US - federal,2,A_standard,G4ng,critical_failure,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G1,D1_accuracy,2
PRV-04,Data privacy,EU + US - multi,3,B_terse,G1,D2_jurisdiction,2
PRV-04,Data privacy,EU + US - multi,3,B_terse,G1,D3_completeness,2
PRV-04,Data privacy,EU + US - multi,3,B_terse,G1,D4_authority,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G1,D5_scope,2
PRV-04,Data privacy,EU + US - multi,3,B_terse,G1,critical_failure,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2,D1_accuracy,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2,D2_jurisdiction,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2,D3_completeness,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2,D4_authority,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2,D5_scope,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2,critical_failure,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2b,D1_accuracy,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2b,D2_jurisdiction,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2b,D3_completeness,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2b,D4_authority,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2b,D5_scope,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G2b,critical_failure,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G3,D1_accuracy,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G3,D2_jurisdiction,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G3,D3_completeness,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G3,D4_authority,0
PRV-04,Data privacy,EU + US - multi,3,B_terse,G3,D5_scope,2
PRV-04,Data privacy,EU + US - multi,3,B_terse,G3,critical_failure,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4,D1_accuracy,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4,D2_jurisdiction,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4,D3_completeness,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4,D4_authority,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4,D5_scope,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4,critical_failure,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4b,D1_accuracy,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4b,D2_jurisdiction,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4b,D3_completeness,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4b,D4_authority,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4b,D5_scope,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4b,critical_failure,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4ng,D1_accuracy,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4ng,D2_jurisdiction,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4ng,D3_completeness,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4ng,D4_authority,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4ng,D5_scope,1
PRV-04,Data privacy,EU + US - multi,3,B_terse,G4ng,critical_failure,1
PRV-05,AI regulation,EU,3,A_standard,G1,D1_accuracy,1
PRV-05,AI regulation,EU,3,A_standard,G1,D2_jurisdiction,3
PRV-05,AI regulation,EU,3,A_standard,G1,D3_completeness,1
PRV-05,AI regulation,EU,3,A_standard,G1,D4_authority,2
PRV-05,AI regulation,EU,3,A_standard,G1,D5_scope,2
PRV-05,AI regulation,EU,3,A_standard,G1,critical_failure,0
PRV-05,AI regulation,EU,3,A_standard,G2,D1_accuracy,0
PRV-05,AI regulation,EU,3,A_standard,G2,D2_jurisdiction,2
PRV-05,AI regulation,EU,3,A_standard,G2,D3_completeness,1
PRV-05,AI regulation,EU,3,A_standard,G2,D4_authority,1
PRV-05,AI regulation,EU,3,A_standard,G2,D5_scope,1
PRV-05,AI regulation,EU,3,A_standard,G2,critical_failure,1
PRV-05,AI regulation,EU,3,A_standard,G2b,D1_accuracy,0
PRV-05,AI regulation,EU,3,A_standard,G2b,D2_jurisdiction,2
PRV-05,AI regulation,EU,3,A_standard,G2b,D3_completeness,1
PRV-05,AI regulation,EU,3,A_standard,G2b,D4_authority,1
PRV-05,AI regulation,EU,3,A_standard,G2b,D5_scope,1
PRV-05,AI regulation,EU,3,A_standard,G2b,critical_failure,1
PRV-05,AI regulation,EU,3,A_standard,G3,D1_accuracy,3
PRV-05,AI regulation,EU,3,A_standard,G3,D2_jurisdiction,3
PRV-05,AI regulation,EU,3,A_standard,G3,D3_completeness,2
PRV-05,AI regulation,EU,3,A_standard,G3,D4_authority,2
PRV-05,AI regulation,EU,3,A_standard,G3,D5_scope,3
PRV-05,AI regulation,EU,3,A_standard,G3,critical_failure,0
PRV-05,AI regulation,EU,3,A_standard,G4,D1_accuracy,1
PRV-05,AI regulation,EU,3,A_standard,G4,D2_jurisdiction,2
PRV-05,AI regulation,EU,3,A_standard,G4,D3_completeness,1
PRV-05,AI regulation,EU,3,A_standard,G4,D4_authority,1
PRV-05,AI regulation,EU,3,A_standard,G4,D5_scope,1
PRV-05,AI regulation,EU,3,A_standard,G4,critical_failure,1
PRV-05,AI regulation,EU,3,A_standard,G4b,D1_accuracy,1
PRV-05,AI regulation,EU,3,A_standard,G4b,D2_jurisdiction,2
PRV-05,AI regulation,EU,3,A_standard,G4b,D3_completeness,1
PRV-05,AI regulation,EU,3,A_standard,G4b,D4_authority,1
PRV-05,AI regulation,EU,3,A_standard,G4b,D5_scope,1
PRV-05,AI regulation,EU,3,A_standard,G4b,critical_failure,1
PRV-05,AI regulation,EU,3,A_standard,G4ng,D1_accuracy,1
PRV-05,AI regulation,EU,3,A_standard,G4ng,D2_jurisdiction,2
PRV-05,AI regulation,EU,3,A_standard,G4ng,D3_completeness,1
PRV-05,AI regulation,EU,3,A_standard,G4ng,D4_authority,1
PRV-05,AI regulation,EU,3,A_standard,G4ng,D5_scope,1
PRV-05,AI regulation,EU,3,A_standard,G4ng,critical_failure,1
PRV-05,AI regulation,EU,3,A_standard,GH,D1_accuracy,1
PRV-05,AI regulation,EU,3,A_standard,GH,D2_jurisdiction,2
PRV-05,AI regulation,EU,3,A_standard,GH,D3_completeness,1
PRV-05,AI regulation,EU,3,A_standard,GH,D4_authority,2
PRV-05,AI regulation,EU,3,A_standard,GH,D5_scope,1
PRV-05,AI regulation,EU,3,A_standard,GH,critical_failure,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G1,D1_accuracy,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G1,D2_jurisdiction,2
PRV-06,Securities / cyber,US - federal,3,B_terse,G1,D3_completeness,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G1,D4_authority,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G1,D5_scope,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G1,critical_failure,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G2,D1_accuracy,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G2,D2_jurisdiction,2
PRV-06,Securities / cyber,US - federal,3,B_terse,G2,D3_completeness,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G2,D4_authority,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G2,D5_scope,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G2,critical_failure,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G2b,D1_accuracy,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G2b,D2_jurisdiction,2
PRV-06,Securities / cyber,US - federal,3,B_terse,G2b,D3_completeness,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G2b,D4_authority,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G2b,D5_scope,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G2b,critical_failure,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G3,D1_accuracy,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G3,D2_jurisdiction,3
PRV-06,Securities / cyber,US - federal,3,B_terse,G3,D3_completeness,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G3,D4_authority,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G3,D5_scope,2
PRV-06,Securities / cyber,US - federal,3,B_terse,G3,critical_failure,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G4,D1_accuracy,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4,D2_jurisdiction,2
PRV-06,Securities / cyber,US - federal,3,B_terse,G4,D3_completeness,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4,D4_authority,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G4,D5_scope,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4,critical_failure,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G4b,D1_accuracy,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4b,D2_jurisdiction,2
PRV-06,Securities / cyber,US - federal,3,B_terse,G4b,D3_completeness,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4b,D4_authority,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G4b,D5_scope,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4b,critical_failure,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G4ng,D1_accuracy,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4ng,D2_jurisdiction,2
PRV-06,Securities / cyber,US - federal,3,B_terse,G4ng,D3_completeness,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4ng,D4_authority,1
PRV-06,Securities / cyber,US - federal,3,B_terse,G4ng,D5_scope,0
PRV-06,Securities / cyber,US - federal,3,B_terse,G4ng,critical_failure,1
IPR-01,Intellectual property,US - federal,2,A_standard,G1,D1_accuracy,1
IPR-01,Intellectual property,US - federal,2,A_standard,G1,D2_jurisdiction,2
IPR-01,Intellectual property,US - federal,2,A_standard,G1,D3_completeness,2
IPR-01,Intellectual property,US - federal,2,A_standard,G1,D4_authority,1
IPR-01,Intellectual property,US - federal,2,A_standard,G1,D5_scope,3
IPR-01,Intellectual property,US - federal,2,A_standard,G1,critical_failure,0
IPR-01,Intellectual property,US - federal,2,A_standard,G2,D1_accuracy,1
IPR-01,Intellectual property,US - federal,2,A_standard,G2,D2_jurisdiction,2
IPR-01,Intellectual property,US - federal,2,A_standard,G2,D3_completeness,1
IPR-01,Intellectual property,US - federal,2,A_standard,G2,D4_authority,1
IPR-01,Intellectual property,US - federal,2,A_standard,G2,D5_scope,2
IPR-01,Intellectual property,US - federal,2,A_standard,G2,critical_failure,0
IPR-01,Intellectual property,US - federal,2,A_standard,G2b,D1_accuracy,1
IPR-01,Intellectual property,US - federal,2,A_standard,G2b,D2_jurisdiction,2
IPR-01,Intellectual property,US - federal,2,A_standard,G2b,D3_completeness,1
IPR-01,Intellectual property,US - federal,2,A_standard,G2b,D4_authority,1
IPR-01,Intellectual property,US - federal,2,A_standard,G2b,D5_scope,2
IPR-01,Intellectual property,US - federal,2,A_standard,G2b,critical_failure,0
IPR-01,Intellectual property,US - federal,2,A_standard,G3,D1_accuracy,3
IPR-01,Intellectual property,US - federal,2,A_standard,G3,D2_jurisdiction,2
IPR-01,Intellectual property,US - federal,2,A_standard,G3,D3_completeness,2
IPR-01,Intellectual property,US - federal,2,A_standard,G3,D4_authority,3
IPR-01,Intellectual property,US - federal,2,A_standard,G3,D5_scope,3
IPR-01,Intellectual property,US - federal,2,A_standard,G3,critical_failure,0
IPR-01,Intellectual property,US - federal,2,A_standard,G4,D1_accuracy,1
IPR-01,Intellectual property,US - federal,2,A_standard,G4,D2_jurisdiction,2
IPR-01,Intellectual property,US - federal,2,A_standard,G4,D3_completeness,1
IPR-01,Intellectual property,US - federal,2,A_standard,G4,D4_authority,1
IPR-01,Intellectual property,US - federal,2,A_standard,G4,D5_scope,2
IPR-01,Intellectual property,US - federal,2,A_standard,G4,critical_failure,0
IPR-01,Intellectual property,US - federal,2,A_standard,G4b,D1_accuracy,1
IPR-01,Intellectual property,US - federal,2,A_standard,G4b,D2_jurisdiction,2
IPR-01,Intellectual property,US - federal,2,A_standard,G4b,D3_completeness,1
IPR-01,Intellectual property,US - federal,2,A_standard,G4b,D4_authority,1
IPR-01,Intellectual property,US - federal,2,A_standard,G4b,D5_scope,2
